Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,game_name,app_id,review_text,review_length,hours_played,review_date,owners,developers,publishers,genres,platforms,categories,release_date,price,embedding
10,56,56,Counter-Strike: Global Offensive,730,valve pls anti cheat,20,121.35,2026-03-01 23:34:47,"100,000,000 .. 200,000,000",['Valve'],['Valve'],"['Action', 'Free To Play']","['windows', 'linux']","['Multi-player', 'Cross-Platform Multiplayer', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Adjustable Text Size', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Playable without Timed Input', 'Stereo Sound', 'Surround Sound', 'Valve Anti-Cheat enabled', 'Stats', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Steam Timeline']","Aug 21, 2012",,"-0.20804675,0.14013001,0.13733023,-0.396895,-0.034116,0.2964325,-0.1911225,-0.003507495,0.15605499,0.341475,0.009814501,0.34773248,-0.18200499,-0.099204,-0.061604008,0.5271375,0.19239575,-0.213405,0.055417493,-0.524394,0.2068225,-0.31430477,-0.24963051,-0.087387994,0.110269256,0.14496,-0.4391675,-0.1799375,0.15224974,0.19399503,0.23499501,0.542605,-0.055040002,-0.107967496,0.09069501,0.276435,-0.048337247,0.10213999,0.23733,0.15032999,-0.36612588,-0.105758,-0.12758,-0.83448,0.059125006,-0.086522,0.0712675,-0.4436925,-0.444125,-0.2604495,-0.015507489,0.624515,-0.32506,0.2959025,-0.4248825,-0.50461525,0.12095126,0.36178252,0.79196,-0.171105,-0.1762575,-0.06644225,0.0736875,0.51002926,0.0799355,0.36910725,0.3172495,-0.29872173,-0.019607492,-0.37405998,-0.11587249,-0.20546526,-0.07517251,-0.074214995,-0.36571497,-0.09697175,0.39839685,0.28639573,-0.1090765,-0.44916904,0.35092747,-0.39768502,-0.46696752,0.163985,-0.84017944,0.3318155,0.2409775,0.09065126,-0.3544675,0.34420753,-0.29496253,0.12176925,-0.1367975,-0.08043126,0.635135,0.08527526,0.09150349,-0.26057473,0.20844999,0.018967496"
11,1292,1292,War Thunder,236390,best game ever,14,1382.6833333333334,2024-01-01 21:15:08,"20,000,000 .. 50,000,000",['Gaijin Entertainment'],['Gaijin Network Ltd'],"['Action', 'Massively Multiplayer', 'Simulation', 'Free To Play']","['windows', 'mac', 'linux']","['Single-player', 'Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'VR Supported', 'Steam Trading Cards', 'In-App Purchases', 'Adjustable Text Size', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Playable without Timed Input', 'Stereo Sound', 'Surround Sound', 'Remote Play on Phone', 'Remote Play on Tablet']","Aug 15, 2013",,"0.107313,0.33307102,0.8557634,-0.37455395,-0.10498633,0.23004268,0.47061667,-0.283731,-0.57110465,-0.09589969,0.22182201,-0.40775666,-0.04840399,-0.281508,-0.14582334,0.20649868,0.4308,0.49386668,-0.40398335,0.6514333,0.31435335,0.18471932,0.045132667,-0.02678,0.7838467,-0.19875668,-0.155877,-0.21582,0.18644333,-0.11378,-0.49517664,0.6126633,0.15044333,0.147023,0.5255833,0.027277669,-0.89867,0.44061998,-0.55063665,-0.36156335,0.117963344,0.11044001,0.12766732,-0.13305433,-0.00899667,0.172014,0.36386666,-0.76911,0.32662666,-1.0411167,-0.11453334,-0.165893,0.13839,1.05305,0.18132333,-2.6616335,-0.182688,0.31404334,1.2035333,0.7010363,-0.6670633,0.8122933,-0.61789334,0.077702664,0.75269336,-0.16736,0.33056334,0.260653,-0.18741699,0.06043333,0.23616333,0.0034516752,-0.09673666,0.25513402,-0.008980006,0.23829667,-0.60213333,-0.29578668,-0.320181,0.14947666,0.31398332,0.20369135,-0.65368336,0.07061999,-1.5955,-0.17807667,-0.22009434,-0.24373333,-0.034257,-0.29659334,-0.250005,0.116372325,-0.11094668,-0.11411334,-0.37217999,0.110899985,-0.47544003,0.10691666,0.63381,0.296388"
12,1118,1118,Lost Ark,1599340,i m addicted and i cant stop playing,36,16997.7,2026-02-06 16:55:01,"50,000,000 .. 100,000,000",['Smilegate RPG'],['Amazon Game Studios'],"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Free To Play']",['windows'],"['Single-player', 'Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'In-App Purchases', 'Adjustable Text Size', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Keyboard Only Option', 'Playable without Timed Input', 'Save Anytime', 'Partial Controller Support']","Feb 11, 2022",,"0.15404864,0.2016225,0.22295137,-0.28639588,-0.5280471,0.3858587,-0.17421874,0.28183585,0.026277505,0.004280377,0.5695586,-0.14990917,-0.038202874,0.1105116,0.08763288,-0.2638445,-0.09744488,0.27191263,-0.48120016,0.32108164,0.25459397,0.55064875,0.13515589,-0.11054375,0.20637861,0.38858497,-0.0645175,-0.54393375,0.5970856,-0.11246651,-0.25044626,0.642655,0.33168373,0.11120251,0.20308375,0.13707137,-0.19412023,0.34304377,0.3846438,-0.006050747,-0.19191124,-0.08950625,0.084608756,-0.51135993,-0.25271574,0.06761675,0.19103125,-0.3794689,0.056041993,-0.69322497,-0.2234,-0.021013135,0.12167562,0.80113715,-0.25399774,-1.7946439,-0.05642037,0.10991837,0.94057626,0.36793786,0.018851249,0.55936927,-0.49159908,-0.07151382,0.5682436,0.1698172,0.80781245,0.30496874,0.063126236,-0.20141739,0.04158251,-0.38068372,0.23317976,-0.22945875,-0.037354503,0.030486003,-0.035168752,0.213749,-0.29228938,-0.21253313,0.54033583,-0.34294373,-0.55417997,0.13744171,-1.1305888,-0.07449513,-0.20479,-0.41883898,-0.45509124,-0.30194426,-0.3832541,-0.019496243,0.092182994,0.0952825,-0.3776145,-0.15610877,-0.324955,-0.315025,0.22825323,0.250285"
13,584,584,Call of Duty: Modern Warfare II,1938090,cod slop,8,110.96666666666668,2026-02-27 03:42:48,"50,000,000 .. 100,000,000","['Treyarch', 'Raven Software', 'Beenox', 'High Moon Studios', 'Sledgehammer Games', 'Infinity Ward', 'Activision Shanghai', 'Demonware']",['Activision'],['Action'],['windows'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Captions available', 'In-App Purchases', 'Adjustable Text Size', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Playable without Timed Input', 'Stereo Sound', 'Subtitle Options', 'Surround Sound', 'Partial Controller Support', 'HDR available']","Oct 27, 2022",,"-0.36477,0.75232506,0.25163502,-0.80435,-0.34592,-0.23534,0.11213999,0.28445,-0.55379,-0.291039,-0.81246,0.574775,-0.242255,0.26823503,0.12143499,-0.222635,0.024320006,-0.29282498,0.203344,-0.25532,0.23710999,0.356645,0.3159655,-0.60932,0.21643999,0.780285,-0.75889504,-0.15278003,-0.11937,-0.40850502,0.0343825,-0.429335,-0.296965,0.40247,-0.283495,0.19867949,-0.23006551,0.069692,0.164935,-0.62931,-0.20898,-0.44113997,-0.596185,-0.401673,0.0049650073,0.28463,0.24283001,-0.3283,-0.12712601,0.465625,-0.27241,0.49917,-0.082716495,-0.2268,-1.04495,-0.30125,0.027339995,-0.100339994,0.23431349,0.36708298,-0.1437115,0.12748599,0.091316,0.061999977,0.2847495,0.23998,0.1070085,-0.66361,0.319827,-0.3173745,-0.30193502,-0.1766515,0.801,0.204287,-0.81515497,-0.19045499,-0.5075085,-0.03265001,0.0953235,0.37765998,-0.112517506,-0.410089,0.14754,0.39805502,0.1403125,-0.200793,0.42499,0.010168999,-0.10208,0.133367,0.06671501,0.114496,0.011860013,-0.075203,-0.14541501,-0.253631,0.3823965,0.3588765,0.033439994,0.024130002"
14,374,374,Palworld,1623730,catch some pals  for your pals,31,171.48333333333332,2026-02-28 01:22:09,"50,000,000 .. 100,000,000",['Pocketpair'],['Pocketpair'],"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",['windows'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Family Sharing']","Jan 18, 2024",2999.0,"-0.089394994,0.25033468,0.33314168,-0.6376311,-0.17620833,0.32818165,-0.22061665,0.070221335,-0.36777082,-0.13589332,0.028863838,-0.044079673,0.10708249,0.006593667,0.26206833,-0.13170628,0.16598867,0.05180083,-0.025581172,0.57256335,0.13658164,0.05999234,0.14573167,-0.32498133,0.254185,0.038346667,-0.39753535,-0.39919567,0.24326807,-0.22819014,-0.0066483333,0.40510118,0.051762167,0.047834832,0.18389668,0.3337833,-0.33328533,0.0605288,0.22795665,-0.24946833,-0.120413326,-0.0041955016,-0.012288332,-0.62160164,-0.19798751,0.14636832,-0.17778833,-0.29185,-0.0009271602,-0.516758,-0.24462833,0.065393,-0.1062425,0.9967184,-0.21485265,-1.5392671,0.14878501,-0.07838499,1.0520067,0.3669487,-0.017863333,0.9293217,-0.176817,0.29220554,0.458407,0.12402216,0.70076174,0.21748997,0.45010003,-0.19375966,-0.19196899,-0.14504884,0.071825005,-0.5561003,-0.18322499,0.247415,-0.11006435,-0.0022919986,-0.4194233,0.092293,0.40493834,0.14807214,-0.10120001,-0.14659709,-1.2879633,0.016354999,0.13892001,0.0950705,-0.27108,-0.17776532,-0.23844634,0.48181334,0.34036985,-0.23110451,-0.58580834,-0.30470166,-0.105580926,0.052975,0.54243785,0.33826014"
15,275,275,PUBG: BATTLEGROUNDS,578080,the best,8,2583.95,2026-02-19 07:23:44,"100,000,000 .. 200,000,000",['PUBG Corporation'],"['KRAFTON, Inc.']","['Action', 'Adventure', 'Massively Multiplayer', 'Free To Play']",['windows'],"['Multi-player', 'PvP', 'Online PvP', 'Stats', 'Remote Play on Phone', 'Remote Play on Tablet']","Dec 21, 2017",,"0.050343,-0.023920007,0.71213,-0.32603002,0.180686,-0.029418498,-0.06485,-0.12242001,-0.756335,0.052263997,0.290245,-0.37311497,0.105894,-0.24816,-0.25485,-0.023194999,0.560695,-0.23440999,-0.22220999,0.35371998,0.276415,-0.130055,0.31765002,-0.0261195,0.49690002,-0.304575,-0.0109655,-0.59763503,0.0024449974,-0.25488,-0.301741,0.49611998,0.152435,0.25571,0.14602,0.2348865,-0.248205,0.56709003,-0.13742,-0.152519,-0.28963,0.0022650063,0.058735996,-0.136365,0.296595,0.32881498,0.18677999,-0.64746,-0.239215,-0.747225,-0.221101,0.0137899965,0.190993,1.119325,-0.45977,-2.86225,0.047918,0.16497502,1.61935,0.3817495,-0.35079998,0.98388,-0.205323,0.45077,1.0667,-0.36821997,0.23061249,0.39426,0.028939,-0.207075,0.162406,0.108210005,-0.215455,-0.06329499,0.31941,0.14416501,-0.599195,-0.23618001,-0.6481265,-0.192158,0.460865,0.44908,-0.39287,0.043835,-1.54205,-0.222215,-0.098644,-0.19295001,0.10750999,-0.31862998,-0.117677495,0.072005495,-0.082720004,0.30969,-0.74771,-0.028160006,-0.45975,-0.279875,0.77541995,0.57619"
16,746,746,Black Myth: Wukong,2358720,"again  i wish there was a middle option 

the game has so much potential but it didn t manage to grab me  but i know other people will love it  journey to the west is a great story and the devs capture the essence of the things i love most about chinese culture with the journal entries and the characters  

but the combat and the linearity of a souls like comes back to undermine the narrative  combat feels too light and weightless  i m never quite sure if i m dodging and attack  and the heavy attack feels wrong 

the linearity is forgiveable but as an elden ring fan  i find being boxed into a set path boring and unchallenging with the pacing dictated by the devs personal opinion on the game flow  rather than mine  elden ring  was like gothic and risen with brutal difficulty curves but with a souls respawn instead of reloading an old save 

i would strongly recommend anyone who loves souls games and wants to be like monkey from the 80 s show",963,7.783333333333333,2026-03-01 00:06:50,"50,000,000 .. 100,000,000",['Game Science'],['Game Science'],"['Action', 'Adventure', 'RPG']",['windows'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Playable without Timed Input', 'Stereo Sound', 'Surround Sound', 'Steam Cloud', 'Family Sharing']","Aug 19, 2024",5999.0,"-0.072274335,0.21608154,0.3996098,-0.21572544,-0.06386836,0.23728639,-0.15654887,0.087375864,-0.11776339,0.039917655,0.11879756,0.025886431,0.21066941,-0.03732141,0.09118039,-0.1847147,0.07589649,0.09422315,-0.34236524,0.21030828,0.28517896,-0.04964781,0.14482407,-0.038454022,0.2961637,0.04897777,-0.1371046,-0.36947283,0.07857797,-0.164626,-0.1273122,0.42069396,-0.06616351,0.026131317,0.06607771,0.18528616,0.010201733,0.21402688,0.027720766,-0.12358093,-0.34702033,-0.2008661,0.13789238,-0.31603524,-0.0840093,0.057543322,0.21774592,-0.22234672,0.0064588515,-0.58827543,0.008146525,-0.015338837,0.18788001,0.96987164,-0.17356153,-2.1553383,0.020941429,-0.12973046,1.3474369,0.44216743,-0.108766794,0.70762163,-0.24704386,0.09043993,0.65620804,-0.015028899,0.43857586,0.23090512,0.0710411,-0.12930539,0.02024646,-0.27741006,-0.036368422,-0.24730861,0.17867032,0.06948561,-0.12110682,-6.1937644e-05,-0.66665655,-0.050338104,0.46324632,0.10116421,-0.44526866,0.14468862,-1.179153,-0.12544982,-0.011755181,-0.18022166,-0.13965468,-0.31664595,-0.07874201,-0.08921934,-0.097844385,0.14360072,-0.39191955,-0.13339706,-0.28298005,-0.296068,0.4146088,0.22683024"
17,128,128,Apex Legends,1172470,noder good game,15,1111.3333333333333,2025-06-05 16:35:39,"100,000,000 .. 200,000,000",['Respawn'],['Electronic Arts'],"['Action', 'Adventure', 'Free To Play']",['windows'],"['Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'In-App Purchases', 'Chat Speech-to-text', 'Playable without Timed Input']","Nov 4, 2020",,"0.015945002,0.0729665,0.83054495,-0.639095,-0.65422,0.35666,0.536738,-0.287955,-0.71511495,-0.35589498,-0.047042005,-0.48339,-0.0039549917,-0.2860455,0.1917,0.219944,0.137454,0.496283,-0.36716002,0.81509006,0.103038,0.21007898,-0.157949,0.044965,0.738895,0.070714995,-0.32423,-0.08421999,-0.21039,-0.031844996,-0.59705,0.824505,-0.054749995,-0.1407205,0.396365,-0.010554999,-0.88996,0.541645,-0.4287049,-0.53751504,0.3618575,-0.182345,0.31505,-0.372755,-0.31987,-0.137929,0.212378,-0.603385,0.2749895,-1.139635,-0.14137,-0.22112949,-0.105358005,0.91262496,0.215412,-2.95985,0.112975,0.123225,1.46935,0.669415,-0.754035,0.57080495,-0.93236,-0.037218,0.51108503,0.0537705,0.503995,0.1917995,-0.27820998,-0.045755,0.059635006,0.0213485,0.41366,-0.234264,0.32904997,0.44252,-0.46427,-0.051064998,-0.221815,0.301375,0.46723002,0.323525,-0.92569,0.094115,-1.5659499,0.061,-0.2844985,-0.051810503,-0.30763248,-0.27818,-0.2238995,-0.11467999,-0.167704,0.16517,-0.46024,-0.19052501,-0.43837,-0.033759996,0.531825,0.51685405"
18,1646,1646,ELDEN RING,1245620,10 10 game worth 60 bucks,25,84.38333333333334,2026-03-01 14:54:24,"20,000,000 .. 50,000,000","['FromSoftware, Inc.']","['FromSoftware, Inc.', 'Bandai Namco Entertainment']","['Action', 'RPG']",['windows'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Camera Comfort', 'Custom Volume Controls', 'Playable without Timed Input', 'Save Anytime', 'Stereo Sound', 'Surround Sound', 'Steam Cloud', 'Family Sharing']","Feb 24, 2022",5999.0,"0.19646116,0.3618435,0.35435283,-0.43341663,0.03893467,0.29523668,0.6521184,0.33193165,-0.44758332,-0.18464433,0.6680126,-0.1554215,-0.35443035,-0.24353667,0.304355,-0.46600834,-0.028798005,0.31732067,-0.52459764,0.6248,0.57362,0.37440267,-0.24191134,0.26128098,0.42127833,-0.21395999,0.22948201,-0.15666,0.004366661,-0.13173,-0.1258515,0.48993433,0.03550667,-0.1697195,-0.26060084,0.0065433383,-0.08410668,0.15974084,-0.292624,0.22150248,0.15310633,-0.58884,0.2148375,-0.427115,0.06982283,-0.27697203,-0.15804501,-0.7156916,-0.11705,-0.570745,-0.217135,-0.4734098,-0.0037629958,0.63044494,-0.32190803,-1.9489466,-0.24917467,-0.44664335,1.5275383,0.654092,-0.245265,0.58694166,-0.67997,0.22295798,-0.015563325,0.2768683,0.22000833,0.333855,0.076925,0.25444168,-0.15333018,-0.09570599,-0.075010665,0.39335036,0.10863501,0.22065501,-0.22662349,0.22442667,-0.70296067,0.19972533,0.67127496,0.14671734,-0.46794832,-0.10461601,-0.87447006,0.039361667,0.044131655,-0.300123,0.17179917,0.273235,-0.19722235,0.31469756,-0.011342001,-0.5279017,-1.0857533,-0.009745002,-0.09689832,0.13632132,0.8395516,-0.22574534"
19,1852,1852,Path of Exile 2,2694490,"loooovvvveeeeedddddddd poe1  

but man this game runs like sh    instances like to break  lags happen alot not my connection im on fiber  
hope they work on it alot but right now diablo 4 makes this game seem like a",220,53.21666666666667,2026-02-27 06:13:12,"20,000,000 .. 50,000,000",['Grinding Gear Games'],['Grinding Gear Games'],"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Early Access']",['windows'],"['Single-player', 'Multi-player', 'MMO', 'Co-op', 'Online Co-op', 'Full controller support', 'HDR available']","Dec 6, 2024",2999.0,"-0.10213586,0.29584935,0.4320608,-0.25724843,-0.10060374,0.11629163,-0.01661224,0.114687584,-0.06596504,-0.08611109,0.10924647,0.07744663,0.17412415,-0.017415948,0.15733856,-0.1878653,0.06265065,0.27327752,-0.3167758,0.3725361,0.3334947,0.07973762,0.111192495,0.088668644,0.266894,0.07184782,-0.09430706,-0.38388872,0.029416936,-0.15781933,-0.14248537,0.46478942,0.007894974,-0.0046786997,0.015378514,0.31157222,-0.16598678,0.1454389,0.007818102,-0.17381665,-0.11393443,-0.06872895,0.1335833,-0.29639083,-0.2755761,-0.14175594,0.2613726,-0.32656407,0.052330155,-0.54271173,-0.04410049,-0.025706481,0.11460897,0.90144366,-0.19125345,-2.084053,-0.0025064503,-0.08077346,1.3318605,0.42551395,-0.22864388,0.696283,-0.29417142,0.021750227,0.59158015,0.11486728,0.49316055,0.26812693,0.007475545,-0.12843272,-0.017748078,-0.3053995,0.04130165,-0.32672867,0.15167461,-0.027295563,-0.06833937,-0.087894104,-0.5699444,0.010191056,0.43356714,-0.034012593,-0.531297,0.15939938,-1.1890819,-0.07414041,0.0041678725,-0.12011041,-0.22603543,-0.19489218,-0.10595774,-0.081297345,-0.15414166,0.067171276,-0.31339484,-0.13422425,-0.13860936,-0.32003564,0.4371491,0.24030845"
20,674,674,New World: Aeternum,1063730,amazing game  fun playing solo or with friends,51,278.28333333333336,2026-02-12 21:56:04,"50,000,000 .. 100,000,000",['Amazon Game Studios'],['Amazon Game Studios'],"['Action', 'Adventure', 'Massively Multiplayer', 'RPG']",['windows'],"['Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'In-App Purchases', 'Adjustable Text Size', 'Camera Comfort', 'Chat Speech-to-text', 'Chat Text-to-speech', 'Color Alternatives', 'Custom Volume Controls', 'Keyboard Only Option', 'Playable without Timed Input', 'Save Anytime', 'Stereo Sound', 'Subtitle Options', 'Surround Sound', 'Partial Controller Support']","Sep 28, 2021",,"-0.00440263,0.20837824,0.40346572,-0.40538946,0.014203015,0.63231736,0.18012911,0.24291237,-0.3121922,-0.17303187,0.25258863,-0.38531813,0.049627505,0.004346244,0.14801574,-0.019584384,0.1117532,0.28104123,-0.19689387,0.648874,0.27701527,0.18024975,0.038915504,-0.17763373,0.61836755,0.120723,-0.29320535,-0.2385595,0.3123065,0.021514999,-0.61369,0.5568212,-0.010495745,-0.07374252,0.21012114,0.08848375,-0.22025149,0.24747747,-0.10055587,-0.32832497,0.15500626,0.018034097,0.13790463,-0.12010558,-0.109031364,-0.016787618,-0.0023772568,-0.32391822,0.1798446,-0.79348123,-0.24150789,0.003425628,0.08520076,0.764835,0.041951124,-2.4147377,0.08160113,0.08716614,0.94153243,0.7833662,-0.35460463,0.90383124,-0.44316682,-0.038512744,0.33689487,-0.09542838,0.72626495,0.094770506,0.14268875,0.021930497,-0.1768725,-0.026971124,0.017648628,-0.3260255,0.012247495,0.43521628,-0.173219,-0.18286,-0.135236,0.038265884,0.33579877,0.15694587,-0.033600017,0.07223846,-1.3643326,0.030704124,-0.12327375,0.008100871,-0.2855456,-0.18522587,-0.34509775,0.0746275,0.12584749,-0.051983003,-0.37982938,-0.244415,-0.7686013,-0.27884504,0.5914124,0.22208175"
21,1664,1664,ELDEN RING,1245620,this game is painful in everyway possible  but this game makes it fun,69,17.066666666666666,2026-03-01 09:36:15,"20,000,000 .. 50,000,000","['FromSoftware, Inc.']","['FromSoftware, Inc.', 'Bandai Namco Entertainment']","['Action', 'RPG']",['windows'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Camera Comfort', 'Custom Volume Controls', 'Playable without Timed Input', 'Save Anytime', 'Stereo Sound', 'Surround Sound', 'Steam Cloud', 'Family Sharing']","Feb 24, 2022",5999.0,"-0.25139138,0.2267416,0.6379133,-0.36332175,-0.25327083,0.21900284,0.059945773,0.21260041,-0.02293883,-0.10245633,-0.007963502,-0.107340984,0.037068,-0.14875275,0.17668526,0.07575107,0.006070717,0.265209,-0.20136583,0.4365274,0.27796665,-0.017800167,0.022607839,0.1478935,0.43150997,0.041436173,-0.12353142,-0.28937882,-0.083641164,-0.14060809,-0.45775044,0.6085778,-0.08017809,-0.122217834,0.11400616,0.2009635,-0.2725306,0.18304582,-0.23856199,-0.42547348,-0.15743166,-0.06539754,0.2221325,-0.3703017,-0.27655792,0.029736603,0.6083817,-0.41359332,0.012318919,-0.786005,0.16857927,-0.25212482,0.23470606,1.0309175,-0.17684807,-2.7832916,0.019999832,-0.20538573,1.5169401,0.5790983,-0.41334248,0.8049167,-0.3082509,0.008180086,0.8288192,-0.07636999,0.5089871,0.13103877,-0.024298662,-0.2246877,-0.004105533,-0.37594333,-0.083806664,-0.14723265,0.31236163,0.12490982,-0.26500264,-0.130447,-0.7641856,0.23236583,0.33783916,0.053900495,-0.68320495,0.24585076,-1.4292208,-0.04527859,-0.09066558,-0.225267,-0.16039233,-0.36592948,-0.057997927,0.023791665,-0.25683084,0.13943599,-0.26023558,-0.009857175,-0.23570323,-0.34403357,0.54980284,0.2577895"
22,1981,1981,Wallpaper Engine,431960,for a long time this was my most played  game   not more to say,63,33.31666666666667,2026-03-01 03:36:36,"20,000,000 .. 50,000,000",['Wallpaper Engine Team'],['Wallpaper Engine Team'],"['Casual', 'Indie', 'Animation & Modeling', 'Design & Illustration', 'Photo Editing', 'Utilities']",['windows'],"['Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Workshop', 'Includes level editor']","Nov 16, 2018",499.0,"-0.19772366,0.22241865,0.32698926,-0.32969,-0.18138942,0.257768,0.013133277,0.20158872,-0.2876291,0.03340329,0.07300471,-0.0368213,0.16720614,-0.15485895,0.094717935,-0.28255865,0.24359939,0.09306278,-0.34653705,0.3401682,0.3933393,0.02121758,0.17812708,0.10998941,0.37415966,-0.12815386,-0.2811382,-0.59752995,0.15092778,-0.016300509,-0.2039688,0.6259622,0.009001219,0.067496866,0.080300055,0.35548642,-0.16682158,0.43117788,-0.109379135,-0.1309935,-0.35497493,-0.16019379,0.3344482,-0.34693852,-0.046387434,-0.05491686,0.47396564,-0.5350507,0.06393295,-0.88464576,-0.04174637,-0.21701112,0.23039237,1.1819843,-0.2884203,-2.8111858,-0.034147196,-0.25918743,1.6505215,0.64225036,-0.26236966,0.8678507,-0.40923387,0.07752538,0.78233355,-0.06882857,0.5828815,0.3906938,0.06476672,-0.111235134,-0.10377037,-0.30630463,-0.060142215,-0.29267478,0.14996664,0.0013430736,-0.30172256,-0.071838565,-0.96274036,-0.012640857,0.6358009,0.0076444126,-0.4965551,0.1349577,-1.6235931,-0.12886664,0.09363614,-0.11341125,-0.24021713,-0.36547688,-0.09675964,0.008284428,-0.19382001,0.016420152,-0.53404176,-0.15833499,-0.35438436,-0.25111488,0.48124814,0.19618079"
23,1083,1083,Unturned,304930,i wish there was a mutiplare,28,65.98333333333333,2023-02-26 23:08:41,"50,000,000 .. 100,000,000",['Smartly Dressed Games'],['Smartly Dressed Games'],"['Action', 'Adventure', 'Casual', 'Indie', 'Free To Play']","['windows', 'mac', 'linux']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Stereo Sound', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Remote Play on Tablet']","Jul 7, 2017",,"-0.090036795,0.23083317,0.24885002,-0.267682,-0.22729602,0.3041202,0.053933006,0.2367374,0.081045814,-0.022148013,0.113997996,0.23263773,0.3789282,-0.078118004,0.259406,-0.33310398,0.125914,0.13848,-0.6532637,0.3544712,0.21237239,0.2912178,-0.017468002,-0.24565282,0.2509416,0.013359999,-0.14823,-0.439874,0.37867537,-0.19262402,-0.26595598,0.6532066,0.3450416,0.24405201,0.1462446,0.501806,-0.103401005,0.3510186,0.3869218,-0.30516395,-0.45090598,-0.016557802,0.5522276,-0.646982,-0.042599987,-0.091003396,0.4608674,-0.262942,-0.0598604,-1.03098,0.005388999,-0.18771139,0.2790418,1.023946,-0.34358,-2.74384,0.0018465966,-0.045885403,1.46309,0.5894058,-0.059855003,0.8756579,-0.765336,0.13584651,0.84481204,-0.124436595,0.547316,0.4742716,-0.12510599,-0.08560822,0.07635399,-0.24477,0.1504176,-0.30061978,0.21127939,0.3088912,-0.0258008,0.00037115812,-1.091966,-0.11870179,0.40998632,-0.13513899,-0.3408414,0.1289008,-1.4322801,-0.23576939,0.1939398,-0.4307316,-0.34469283,-0.4840424,-0.09984602,-0.2975644,-0.0059320033,0.18336001,-0.510629,-0.032631397,-0.18054,-0.438056,0.2237556,0.30927402"
